2018-11-06T03:37:04.920Z,33.4958333,-116.4446667,5.14,0.41
2018-11-06T03:34:47.460Z,33.4918333,-116.7933333,4.09,0.66
2018-11-06T03:34:16.510Z,33.4945,-116.7911667,4.08,0.31
2018-11-06T03:28:56.000Z,33.4916667,-116.7885,3.3,0.1
2018-11-06T03:27:50.270Z,18.9793,-64.904,39,2.96
2018-11-06T03:18:42.550Z,-2.9371,119.5135,25.21,4.4
2018-11-06T03:12:32.330Z,33.4845,-116.7961667,3.56,1.71
2018-11-06T03:07:50.234Z,64.8587,-148.6955,4.5,1.8
2018-11-06T02:49:13.896Z,37.1516,-116.6096,7.6,0.3
2018-11-06T02:42:41.610Z,38.8291664,-122.7908325,1.87,1.76
2018-11-06T02:31:01.550Z,58.1871667,-155.3551667,0.99,-0.79
2018-11-06T02:30:31.060Z,58.1938333,-155.359,0.98,-0.06
2018-11-06T02:25:45.140Z,48.3598333333333,-122.855333333333,24.28,1.73
2018-11-06T02:09:49.190Z,3.4854,125.4114,10,5.3
2018-11-06T02:03:11.295Z,63.1187,-151.4792,0,1.3
2018-11-06T01:33:30.240Z,58.1815,-155.3861667,2.29,-0.42
2018-11-06T01:31:54.630Z,36.016,-117.7965,1.76,0.1
2018-11-06T01:28:03.790Z,18.506,-67.5253,7,2.14
2018-11-06T01:17:20.100Z,42.5172,43.6048,10,4.9
2018-11-06T01:07:19.755Z,60.6151,-152.5748,107.7,1.4
2018-11-06T01:04:03.668Z,36.7578,-116.2956,0,-0.5
2018-11-06T01:00:13.670Z,-8.4712,116.5212,10,4.6
2018-11-06T00:58:54.074Z,65.013,-148.8232,18.6,0.8
2018-11-06T00:51:10.200Z,18.0596,-67.8871,185,3.17
2018-11-06T00:50:05.954Z,63.9829,-148.8313,8.2,1.6
2018-11-06T00:48:42.600Z,36.0391655,-120.6119995,-0.72,1.74
2018-11-06T00:44:16.700Z,33.034,-116.5685,15.7,0.93
2018-11-06T00:29:59.390Z,33.0331667,-116.5721667,15.55,0.99
2018-11-06T00:28:18.110Z,33.0365,-116.5648333,15.97,0.72
2018-11-06T00:25:20.660Z,19.8486667,-155.534,24.23,2.23
2018-11-06T00:20:26.202Z,58.2038,-155.3765,3.9,0.3
2018-11-06T00:07:06.026Z,64.9909,-147.2685,4.8,1.3
2018-11-05T23:58:54.407Z,39.7509,-120.1106,12.3,0.6
2018-11-05T23:45:52.820Z,40.2185,-121.5496667,1.15,1.58
2018-11-05T23:42:39.525Z,60.0957,-141.5105,0,1.6
2018-11-05T23:36:59.030Z,33.9886667,-116.9336667,8.62,0.78
2018-11-05T23:30:20.750Z,33.4943333,-116.8035,3.77,0.5
